"fileid","artist","album","song","length","isrc","label","explicit","spotify_url","upc"
"5120509f9f81f31ed7d6ad46","Far East Movement (feat. Ryan Tedder)","Free Wired","Rocketeer","211","USUM71022782","Cherrytree/Interscope Records","False","spotify:track:45sDIKapDyxPl307QpEAwl","00602527363257"
"5122047c9f81f31ed7fecbf2","One Direction","Take Me Home","Kiss You","183","GBHMU1200214","Syco Music UK","False","spotify:track:0AkQbXGN4KG34TS7xLrM68","886443503168"
"5121ab819f81f31ed7f87a6d","Netsky","2","Puppy","260","GBCJY1200138","Hospital Records","False","spotify:track:03HHqgSu89fgu6RFco0pit","5060208842777"
"512211c69f81f31ed7ffdef9","Minnesota","Altered States","Yoga Pants","317","USA2P1286851","Minnesota Music","False","spotify:track:5raiHrBEIi6e9OAW6FFpEQ","887158276378"
"4f67ae7cc7d26c4d16003996","Tristan Garner (Feat. The Wanted, Neon Hitch, Usher, Gary Go)","","Action (3LAU Bootleg)","249","","","","",""
"5102d9aecf683a28df70bdfe","Tiesto & Allure vs. Kayo & Albert","","Pair Of Colours (Project 46 Mashup)","391","","","","",""
"50f604a1cf683a34b83c081d","Project 46 Edit","","The Veldt Language","345","","","","",""
"5121a4c39f81f31ed7f82060","Deadmau5","The Veldt EP","The Veldt (feat. Chris James) [Tommy Trash Remix]","412","GBTDG1200441","Ultra Records","False","spotify:track:7ttrCgIgKZ4L4DNMz4yRyz","617465769757"
"50731804cf683a5981000191","Zedd ft. Matthew Koma","","Spectrum (It's The DJ Kue Remix!) (uu)","345","","","","",""
"4e3b45a299968e56a300ab58","DJ TOPCAT","DEC09mashups&remixes","Backstreet Runaway-109bpm","238","","","","",""
"50ff9616cf683a52c78db3a4","Ariel Pink's Haunted Graffiti","Before Today","Reminiscences","154","","","","spotify:track:3BRAVPsj6Q9N2SLkzRyRCM",""
"4fe95547cf683a7e4f0008fd","DOSVEC","","Somebody Nasty","259","","","","",""
"5122116a9f81f31ed7ffd7c6","Minnesota","Altered States","To the Floor","263","USA2P1286850","Minnesota Music","False","spotify:track:25rei6VDoYhC8De4Mq9l5w","887158276378"
"4f980783cf683a72460004e5","Sex Ray Vision","Primary Colors","Street Language [Porter Robinson, Backstreet Boys]","181","","","","",""
"512210679f81f31ed7ffc635","Minnesota","Altered States","Tokyo","321","USA2P1286852","Minnesota Music","False","spotify:track:7Kb6CGgUtIHoVPP98CVyDb","887158276378"
"4ea7406e99968e3f7200096f","Acetronik","","Rich Girl feat. Hall & Oates (Original Mix)","298","","","","",""
"4e704e3799968e31500001fe","Uplifted","","I Like Turtles (Matisse & Sadko, Electrixx, Dakota, Barnes & Heatcliff, Major Lazer, Daft Punk, Atomic Drop, Myon & Shane 54, Cosmic Gat, Zombie Turtle Kid)","410","","","","",""
"4e51da0299968e1ff8002268","Rick Astley","Whenever You Need Somebody","Never Gonna Give You Upp","276","","","","",""
"5068c854cf683a299f001fb4","Bruneaux","","Brunefaction","254","","","","",""
"4ec212fd99968e3cb6000f33","The Wanted","","Glad You Came (Alex Gaudino Remix)","470","","","","spotify:track:2NPgRqbYdnAKNtUWL3x4Rj",""
"4ffcbc1ccf683a5bf2000497","Noxii","","The Mu Mix","700","","","","",""
"4ffc9610cf683a5c0a000367","XeOn","","The Mu 25k Mashuppp - Gucci Cant Stop (XeOn)","311","","","","",""
"4fa43167cf683a4bbf00150e","Adventure Club ft. Ellie Goulding","","Lights And Colors (Uplifted Mashup)","231","","","","",""
"4ffcc460cf683a5c0d0004c8","Justin Bieber","","Boyfriend(Dada Life Remix)(TIMarbury Bootleg)","241","","","","",""
"4ff1f7d6cf683a4881000088","John Williams","","Wild Signals (Alex McGhee Remix)","358","","","","",""
"4ffcb3eacf683a5c1400045a","10A Moore","","10A Happy Gilmoore (Original Mix)","369","","","","",""
"4ffe170fcf683a5be9000eff","Henrix Music","Henrix Music","Henrix - Lets Rave Vs Apologize A Million Voices (Henrix Edit)","212","","","","",""
"4f0a452bc7d26c2976001378","Bruneaux*","Pure Magic","Payin' The Price","338","","","","",""
"4fd68178cf683a5675000e84","Coldplay/Fella","","Paradise (Karaoke Remix)","266","","","","",""
"4fd689c8cf683a569a000eb7","Fella","SWAG MIX","The SWAG Mix, Vol. 1","482","","","","",""
"4f5c1b03c7d26c4d10000d08","TIMarbury","","TT.FM Dubstep Anthem #2","295","","","","",""
"4fd2c0adcf683a524500054e","DJ Def1le","","3 Modes Def1le Ver 1.5","107","","","","",""
"4f567475c7d26c4b030089db","Aylen","","Flo Rida - Wild Ones Ft Sia (Aylen Remix)","317","","","","",""
"4fc1b4c8cf683a6b5700006d","Avicii Vs Mark Knight Vs Florence The Machine Vs Albin Myers","","You've Got The Penguin (The Mu Edit)","455","","","","",""
"4f75f008c7d26c4d1e007689","Fat Joe","","Another Round Feat. Chris Brown","289","","","","spotify:track:3Rh3zDYanZFHaeXFT4Asps",""
"4e04e20299968e0573000516","Tinie_Tempah_Vs_Bomfunk_Mcs_Pass_Out_Vs_The_Freestyler_Djs_From_Mars_Bootleg_Remix_-_from_YouTube_by_Offliberty","","Tinie_Tempah_Vs_Bomfunk_Mcs_Pass_Out_Vs_The_Freestyler_Djs_From_Mars_Bootleg_Remix_-_from_YouTube_by_Offliberty","247","","","","",""
"4edda8ab99968e3cb600abad","Tim Berg","http://housexclusive.net/","Seek Bromance (Porter Robinson Remix)","457","","","","",""
"5011dac3cf683a451b0043aa","Male Snail","","Throwback Time Machine","520","","","","",""
"500c918ecf683a4515001a42","DJ FlannAL","The Mash-Up Motto","The Mash-Up Motto (Intro)","85","","","","",""
"500032facf683a162000004c","Gareth Emery & Ashley Wallbridge","ThatCaliforniaSun.Com","Mansion (Porter Robinson Edit)","292","","","","",""
"4e47283499968e48180046ee","TIMarbury","","TT.FM Dubstep Anthem #1","264","","","","",""
"500add61cf683a4502001124","WahMaze","","O Molly","203","","","","",""
"501310d5cf683a4526004e57","Xamidium","","I Don't Wanna Grow Up [S3RL Remix]","227","","","","spotify:track:7t3tFME9EWkWWN18NpoqD4",""
"500ea6cfcf683a44f6002923","C-Money & The Player's Inc","Sensimilla","Sensimilla","222","","","","",""
"4f57f632c7d26c4aed009036","Bruneaux","","PEYTON COME TO THE DOLPHINS","286","","","","",""
"4f0fd745c7d26c297f002737","Flo Rida feat. Ne-Yo","","Gotta Get Ya ","240","","","","",""
"4edd6d8d99968e3cc800a97f","Crow Style","","All Eye ask of you","276","","","","",""
"4ee007f299968e3cbf00bc5a","D.veloped2","","D.veloped - WP Tape (Part 5)","328","","","","",""
"4e26714e99968e638200475c","Bruneaux & Airport District","PokeMash","Mean Look At Me Now","232","","","","",""
"4f613828c7d26c4d1e0021bd","Dr. Brixx2","The Bard","If Music Be the Food of Love, Play On","298","","","","",""
"503b12e4cf683a63410016c7","Ricky Cervantes","Horray, 50000!","IDGAF feat. Distantt","317","","","","",""
"4f285b24c7d26c70ce003999","Gotye","","Somebody That I Used To Know (LAZRtag Bootleg Remix)","379","","","","",""
"4e375bd699968e56a8005f25","PrototypeRaptor","","Drive Hard","403","","","","",""
"4e46b7e199968e4817003f43","Mitch-Mash","","A Milli Starry Veronicas v2","312","","","","",""
"4e50e23e99968e1fe200170b","Tiesto","","Work Hard, Play Hard (3LAU & Sex Ray Vision Remix)","231","","","","",""
"4f43d094c7d26c4acf003d93","Boltcutter","","My Name Is Nezzie (No Rankstep)","485","","","","",""
"4ea1abf299968e1ea90042cb","Dallask and Porter Robinson","Remix-Nation.com","Jupiter Unison (3LAU Bootleg)","197","","","","",""
"4e7b3ffd99968e2e240000de","Sam Dorrance","","Yeah, We Party Rock Like Jagger","278","","","","",""
"4e229ebb99968e025b0024cb","...And Sushi! Productions","Sushi For Your Ears Volume II","Dawn Of The Deadmau5trobe (Deadmau5 vs. Does It Offend You, Yeah?)","297","","","","",""
"5049080bcf683a631400596b","Zomboy","The Dead Symphonic EP","Hoedown","261","","","","spotify:track:7o9wiIPKOIo9INkMO9vTRh",""
"4fbeadf4cf683a1eea00023b","Cedric Gervais","","Molly (Virtual Riot Remix)","363","","","","",""
"4ffc78fdcf683a5c0c00025a","Zedd (Razihel Remix)","","Spectrum (Razihel Remix)","303","","","","",""
"4ee3353b99968e3cba00d1d7","Sak Noel ft. Sensato & Pitbull","","Loca People (Remix)","232","","","","",""
"4e860e1499968e588a000920","Baz Luhrman vs. J-Kwon","Free Music / Mash-Up","Everybody's Free To Get Tipsy","276","","","","",""
"4f0c7330c7d26c2959001ab7","Bruneaux","Pure Magic","I Got Em","284","","","","",""
"4f613855c7d26c4d380021ff","Dr. Brixx5","The Bard","This Above All, To Thine Own Self Be True","351","","","","",""
"4f57fb82c7d26c4afd00903e","Busta Rhymes","","Why Stop Now (feat. Chris Brown, Missy Elliott & Lil Wayne) (Remix)","251","","","","",""
"4ecd67d199968e3cb2004f12","Bruneaux","","Track 1 FINAL","303","","","","",""
"4f99cafecf683a7244000b34","Bruneaux","","Bruneaux - Live Set Part. 1 (turntablefm exclusive)","1435","","","","",""
"4ef4e9d6c7d26c45340003dc","Dotcom","","Stereo Replay","220","","","","",""
"4f193f07c7d26c70ac000b4b","Maison & Dragen","","Rio De Janeiro (Radio Edit)","185","","","","spotify:track:3H4YWf0aTAqE5b1Qnyjlrp",""
"4f344555c7d26c4ae20007ab","Bars Deep","","Thats ATlien Vision","268","","","","",""
"4e264c2f99968e6388003f6a","Bruneaux","","Inspector Butters Theme","74","","","","",""
"4eadba1b99968e06090028cc","Savant","","Ninur","287","","","","spotify:track:3lfGAVWfr3sdcrnv7PzfrM",""
"4e09326f99968e6efa000ade","Mitch-Mash","","Indie Treats & Gangster Beats PREVIEW","272","","","","",""
"4e83a8da99968e6e4a00026e","3LAU","","Dallask & Porter - Jupiter Unison (Rough Cut)","202","","","","",""
"4fa07071cf683a4bb5000607","DJ MashHawk","Cinco de Mashup EP","Heads Will Roll (Yeah Yeah Yeahs & A-Trak vs Rick James vs The Offspring vs Tag Team vs Rihanna)","219","","","","",""
"4fe6f685cf683a53ee0006b2","5 & A Dime","Tt","Rufio's Never Land","187","","","","",""
"4f9456b4cf683a2e2b0012cf","Shaz Sparks, Seven Lions","Polarize EP","Below Us Feat. Shaz Sparks (Smooth's DnB Remix)","326","","","","spotify:track:76OdkNqbGXS6l4i4NT1ZVs",""
"4f42c195c7d26c4afa00397c","Fytch","","Raise Your Weapon by Deadmau5 (Fytch Remix)","329","","","","",""
"4f662760c7d26c4d2a00343c","Orjan Nilsen","ASOT Top 15 - Best of 2011","Atchoo! (Original Mix) - www.superbomb.ru","437","","","","",""
"4f62774cc7d26c4d390026ec","PNAU","","Unite Us (Xilent Remix)","295","","","","",""
"4f720c91c7d26c4d38006562","Krome & Time","Hospitality: Drum & Bass 2012 (US Version)","The License (Break Remix)","336","","","","",""
"4edfd2f599968e3cb000ba7b","/\Graycat","","Wreck Em (Extended Edit)","266","","","","",""
"4f275506c7d26c70c800370e","Bruneaux","Trap Life","21 Scrubs","189","","","","",""
"503fc8afcf683a6341002ea0","Nicky Romero vs Knuckle Children and Vrakez vs Big Sean vs Nero","DJ i6 Bootleg Pack 2012","Crush On Your Ass (DJ i6 Toulouse Bootleg)","205","","","","",""
"4e3f268799968e56a300e64d","Zedd","Pnutbutterjams.com","The Legend Of Zelda (Original Mix)","371","","","","spotify:track:6sZmgTsyiF9ObnEniMISIc",""
"4e1becfa99968e6fb30017d5","GRiZ","","MONSTER - GRiZ's Let's F@_ing RAGE REmix","324","","","","",""
"4f459383c7d26c4afd004519","Joseph SoMo & Cody Tarpley","Fresh On Campus","Take Care Medley ","398","","","","",""
"4f8c3b79c7d26c4fd3001699","Morgan Page","","Longest Road (Kane Michael 2012 Festival Mix)","379","","","","",""
"4f785eb6c7d26c4d2900802e","Katy Perry feat. Snoop vs. Van Halen","","California Jump (DJs From Mars Remix)","327","","","","",""
"4e7b9f5899968e2e34000496","Chew-E","Swagged Out: Volume 2","Don't Let Pretty Girls Get You Down","188","","","","",""
"4f8b844ec7d26c4fd60014d6","Gotye Vs Notorious B.I.G.","Mashup","Somebody That I Used To Know Vs Dead Wrong (Scott Melker Popped and Screwed Remix)","216","","","","",""
"4e0ba3ea99968e58de0020c1","Titus Jones","Culture Shock","We Love Hustlin' Drugs (Weezer vs. Rick Ross vs. Ke$ha vs. Katy Perry vs. Afroman)","175","","","","",""
"50703d84cf683a5293002b2c","Nonpoint","Nonpoint","International Crisis","210","","","","spotify:track:3HJcemAP183uXBJ8oJT2yJ",""
"4ed827fd99968e3cc80087fd","Kap Slap","www.ThisWeeksBeats.com","Paper Towels in Motion (Skrillex Edit)","287","","","","",""
"4ffa50c0cf683a3c55002b46","Crow Style","","Racks on Racks","189","","","","",""
"4f5a5dc2c7d26c4d2100060f","Basic Physics (feat. 5 & A Dime)","Lift Off","Filth In Paris","230","","","","",""
"503bd5a5cf683a633100193f","Lucas Divino","","Zedd Feat. Sia - Spectanium (Lucas Divino Mashup)","412","","","","",""
"4f9f186ecf683a4bac0000a1","Nero, Flux Pavillion, Kill The Noize ft. Tyga, Big Sean, Childish Gambino","Frequent Flyer","Must Be Dance City (Kap Slap Bootleg)","334","","","","",""
"4ecc361299968e3cc4004856","Acetronk vs David Guetta","Acetronik vs David Guetta","Make Me Feel Titanium (David Guetta vs Acetronik)","388","","","","",""
"5075f7d8cf683a7f37001d1f","Ricky Cervantes","","Smash Hit of 2012","113","","","","",""
"501b252fcf683a1f570036d5","PLAYLISP","/r/mashups Best of July 2012","Bigger Than (Phoenix x Sleigh Bells x Jackson 5 x Wale x Lil Wayne x Dead Prez)","338","","","","",""
"4e462d8599968e481c003c05","Digital Freq","Street Fighter (Original Mix)","Street Fighter (Original Mix)","375","","","","",""
"4f8236e3c7d26c795b0016d4","DOSVEC","DOSVEC","Gucci Can't Stop (Kreayshawn vs Flux Pavilion)","305","","","","",""
"4e0b6dec99968e58ee001bea","8corporation","","The Ultimate Trololo Mashup","163","","","","",""
"4ff60bc7cf683a3c77000a88","Knife Party","","Internet Tetris Rapture (Chuckie Mash) 2","251","","","","",""
"509f0fa0cf683a0d43ec5a4b","The Hood Internet","thehoodinternet.com","Light Falsetto Music (The-Dream vs Cut Copy)","247","","","","",""
"4efe09bbc7d26c454e000b2b","Knife Party & Nicky Romero","","Moderntalking (3LAU Bootleg)","371","","","","",""
"4f23411cc7d26c70d4002b43","The Mu Gets 9K","","Over 9000 Levels (The Mu's 9K Mini-Mix)","303","","","","",""
"4e129dce99968e75fd0006f1","Sam Flanagan Mash-up","","MIA vs Vampire Weekend 'A-Punk Paper Planes'","159","","","","",""
"4e63157799968e1fe200fccf","Fat Superman","Mashup Mixtape Volume One","Turntable In My Cubicle","349","","","","",""
"4f073a45c7d26c297f000ab9","Mitch-Mash","Indie Treats & Gangster Beats","The World You Love","295","","","","",""
"4f179a93c7d26c70c5000582","DJ Massakerr","","Good Fucking Day & Night","280","","","","",""
"4e1486fd99968e76000016d3","Deadmau5 vs. Outkast","-- xrnb.net --","Ghosts Over Baghdad (DJ Ellipse Remix)","214","","","","",""
"4fc01e41cf683a1f00000492","The Mu","","TT.FM Mix #2 (Porter Robinson Vs Albin Meyers Vs Swedish House Mafia Vs Knife Party Vs Zedd Vs Dada Life Vs David Guetta Vs Acetronik)","605","","","","",""
"4ffbfa44cf683a3c55003946","Paris & Simo vs Archie (Feat. Anna Yvette, Krewella, Pendulum, Dada Life)","Dance Floor Filth 2","Guilty Pleasure (3LAU Bootleg)","330","","","","",""
"4f74f0bfc7d26c4d380071de","Snoop Dogg","","Sweat (David Guetta & Afrojack Dub Mix)","450","","","","",""
"4f8875aec7d26c50020007b7","Mann Feat 50 Cent","The Official UK Top 40 Singles Chart 22-05-2011","Buzzin (Remix)","225","","","","",""
"4f25eb2bc7d26c70ac0032ba","Bruno vs.Adele","","Just The Way You Set Fire To The Rain","224","","","","",""
"4efae83bc7d26c454e000915","Maya Jakobson vs. Lobsterdust","Best of Bootie 2011 (Unmixed)","Deep Dream Control (Missy Elliott vs. Adele vs. Britney Spears vs. Fleetwood Mac vs. Tchaikovsky) ","320","","","","",""
"4e4ac13499968e480b007ad1","DJ Abunai","Things That Slap EP","Bill Nye (Original Mix)","266","","","","",""
"4e7e87a299968e2e39001ffb","Alex McGhee","","Go Little Bad Turtle","382","","","","",""
"4f4fe6fbc7d26c4af7006e53","BL455","Le Music","Bass Mode","273","","","","",""
"4e6674e599968e0d2d017f8b","DJ i6","Structure and Flow (Structure)","Flip This! (Avicii x The Cataracs x Ellie Goulding x Katy Perry x Flo Rida x Ke$ha x David Guetta x Lady Gaga x Waka Flocka x Rihanna x Birdman x Belinda Carlisle)","240","","","","",""
"50426a13cf683a6314003c22","Titus Jones","/r/mashups Best of August 2012","Dance Alarm (Nicki Minaj x Avicii x Eminem x Owl City & Carly Rae Jepsen x Brittany x Taio Cruz x Dev x Lady Gaga x Cascada x Etta James x Dev)","291","","","","",""
"4f344a57c7d26c4af00007b6","djDOYOU","Stuntin Like Mufasa ","Can You Feel the Best I Ever Had (Timon vs Drake)","317","","","","",""
"4e44444399968e480e0016b9","A Plus D","AplusD.net","Gucci Gucci Girl Power (Kreayshawn vs. Toni Basil vs. Le Tigre vs. The Ting Tings vs. The Trashwomen vs. The Go-Go's)","228","","","","",""
"4e1ba27599968e6fb60012e4","Grease Vs Dr Dre & Snoop Dog","","You're The One I Want In The Next Episode","231","","","","",""
"50b46698cf683a1cfe87a4df","PennWallace","The Sun & The Moon","The Sun & The Moon (Queens of the Stone Age x Gary Numan x Maverick Sabre) ","237","","","","",""
"4f1a14bcc7d26c70b9000dff","DJ Foxfire & DJ C^2","Lieutenant Dan's Ice Cream","Lieutenant Dan's Ice Cream","274","","","","",""
"4f4ac6b8c7d26c4acf00584d","Acetronik","","Make Me Feel Titanium (David Guetta feat. Sia vs Acetronik)","388","","","","",""
"5096f687cf683a60bb288045","RUSKO","KAPOW","YEAH","281","","","","spotify:track:13aa84P6whFX6u2pHWKxdY",""
"4fb04382cf683a7902000e36","vuther","","Pocketful of Bad Girls (Gregori Klosman vs Natasha Bedingfield vs Kanye West vs MIA)","346","","","","",""
"4f912052cf683a2e1f00073c","Milkman9","Algorithms","Right Now","276","","","","",""
"4f027a31c7d26c4525000f6a","Alex McGhee","","Mmm Dada (William Naraine vs Jean Elan vs Lazy Rich vs Paul Anthony vs Hollidayrain vs Flo Rida vs Gym Class Heros vs Neon Hitch)","432","","","","",""
"4fb0499ccf683a78fb000e7f","DJ MashHawk","Z","Veldt Waterfalls (Coldplay vs Deadmau5)","375","","","","",""
"4fcd685fcf683a4d50000920","D.veloped","","I Really Do Wish I Was A Baller","123","","","","",""
"4f0b8cdac7d26c297e0017dd","Bruneaux","Pure Magic","Let's Party","306","","","","",""
"4f0a46a2c7d26c2964001387","Bruneaux.","Pure Magic","Bang It Out","235","","","","",""
"50c671aacf683a7f73d0eb2e","The Hood Internet","FEAT REMIXES","Do You Give Up Now (Big Data Remix)","231","","","","spotify:track:6A6zxeNqF5k1SE8Wk8rxBd",""
"50c8e2e7cf683a7f864229ab","Nero","","Guilt (N3AKO Remix) ","284","","","","",""
"4fda18bbcf683a1db80009af","Nammo & DiBella","facebook.com/djdibella  |  facebook.com/nammomusic","Beautiful Like Nobody Else (One Direction x Chris Brown x 30 Seconds To Mars x Dimitri Vangelis & Wyman)","352","","","","",""
"4f04e9bfc7d26c297b0003df","Pitbull","","Latinos In Paris (feat. Sensato)   ","357","","","","",""
"4f86593dc7d26c7945002858","Madeon","www.detailsofmylife.net","Live at Hull City Hall (BBC Radio 1 Live Mix)","1173","","","","",""
"4dd59da6e8a6c408dc000002","wait what","the notorious xx","dead wrong intro [the notorious b.i.g. vs. the xx]","232","","","","",""
"4ef2bd27c7d26c4528000158","DOSVEC*","DOSVEC Single","Intergalactic World (Beastie Boys (DJ AM) vs Joe Garston)","248","","","","",""
"4e914b0999968e57e5001904","D.veloped","","I Just Had Sex (Sexy Edit)","212","","","","",""
"4f7f8556c7d26c7961000bfc","DJ MashHawk","http://soundcloud.com/djmashhawk","Call Me to the Beach (Single)","228","","","","",""
"4e0e383099968e51ee00052e","D.veloped","","Bring Em Home (D.veloped Gold Jacket Remix)","206","","","","spotify:track:5wxh5Zge8QLkrfFWdFi9qz",""
"500a7616cf683a4511000fec","Norwegian Recycling","","Miracles","216","","","","",""
"508d8efacf683a7294005492","Dr* Brixx","","A Little Less Gangnam Style","196","","","","",""
"4e04cf1299968e056b00034f","DJ Schmolli","DJ Schmolli","Johnny's 99 Problems (But The Pot Of Gold Ain't One) [Dropkick Murphys vs. Jay-Z]","266","","","","",""
"4f0df951c7d26c2976001f92","Compson Sound","Compson Sound","Hip Hop's Little Secrets (Tupac vs. Jay-Z vs. Biggie vs. Passion Pit)","303","","","","",""
"4f56d39bc7d26c4ad9008bee","Metric","GlitchDrop","Gold Guns Girls (Elektrik Remix)","185","","","","",""
"4ecd986799968e3cbf005034","Cobra Starship","","You make me feel (Straightface remix)","261","","","","",""
"4f8629ccc7d26c794d0026de","Mitch-Mash","Indie Treats & Gangster Beats","Indie Treats & Gangster Beats (Full Album)","1547","","","","",""
"50c6725bcf683a7f7c3b7bc1","The Hood Internet","FEAT REMIXES","Nothing Should Be A Surprise (Lazerbeak Remix)","181","","","","spotify:track:2VIhscRhwlDWTmP14j9U2G",""
"50d24c30cf683a1ada1c02f1","P4KO","N4V1D4D 2010","La Marimorena (8Bit Version)","27","","","","",""
"4f9724e1cf683a72450001a4","<<<__Wick-it the Instigator__>>>","","Soundcloud.com/wick-it","935","","","","",""
"4f90936ecf683a2e35000480","AsianNation","Mashup","Say Herro To The Wild Ones","392","","","","",""
"4f9720fecf683a723b00018e","@_Wick-it the Instigator_@","","Unreleased Mix 2012","773","","","","",""
"4e21aaa399968e026c001963","Kap Slap","www.GoodMusicAllDay.com","Flux Monsters","301","","","","spotify:track:30D2S8DVzUc3D1RGy6KDyQ",""
"4f739ea4c7d26c4d39006bbc","Fairy Kei","","Pastel Drugs! (FK Mash Up)","341","","","","",""
"4f9603a0cf683a2e3a001954","R3hab vs 3LAU","","B#tch City (3LAU Bootleg)","227","","","","",""
"4f29c0b1c7d26c70b6003da7","KDrew ft. Mr. Nickelz","Free Vol. 4","Flying Bass Kick","211","","","","",""
"4e90727199968e57e700136c","???????? ??? ???????","Vibe Station Electro","?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????","383","","","","",""
"4f9b3511cf683a721f0012ad","R3HAB","","LMFAO - Sorry For Partyrocking (R3hab Remix)","314","","","","",""
"4e1a5d6799968e6fc2000642","DJ DiBella","djdibella.com | facebook.com/djdibella","Stars & Rockets on Acid (Feed Me & Afrojack Mashup)","374","","","","",""
"4e1a3fae99968e6fb60004d2","DiBella","djdibella.com | facebook.com/djdibella","The Cinema of Valentina (Alesso, Dune, Benny Benassi, Journey, Lady Gaga)","266","","","","",""
"4f32f9abc7d26c4ae2000386","Prison Mike","","Forgot About Drugs","161","","","","",""
"4e54fca699968e1fdf004cf3","Mix","","Don't Stop Believin' Levels (Le Brinque & Henrik Grunde?n 2011 Mashup)","334","","","","",""
"505a0a00cf683a461c0031f3","^....Wick-it  the Instigator","","Mashup mix 2","583","","","","",""
"50bc0b65cf683a1d07d89626","Maroon 5","","One More Night (Distantt Remix)","279","","","","",""
"4f342474c7d26c4ad5000709","Basic Physics","Lift Off","Fade Into Blackout","297","","","","",""
"4f2444e0c7d26c70da002dfb","DJ BAHLER","","Sparrow's Fall","252","","","","",""
"4ed0a4d499968e3cc7005c8f","DJ Massakerr","WRECKED 10K Celebration Mixtape","Penguins Don't Love (WRECKED 10K Celebration Mashup)","263","","","","",""
"4e1d394099968e6fb000294e","The Lebron Brothers","Lush Life - Diablos Joderos","Summertime Blues","280","","","","spotify:track:1e6jHVb4C6ehwXrMgqBk47",""
"4f5bacbec7d26c4d01000b14","Pervy Panda","","UKF Culture (Mashup)","292","","","","",""
"4e4068f599968e569100fbfa","Imogen Heap","","Hide & Seek (RS Remix)","317","","","","",""
"4f53f60fc7d26c4afd007ea3","Kassel","","In the Sky","379","","","","spotify:track:1zqlPctEt0kMIAGS31YWyN",""
"4ffe13d6cf683a5c06000ea1","Unknown","","Moore - Hightop (Original Mix)","413","","","","",""
"4f036f60c7d26c297e000004","DJ Prophet","Soulmates","Party Like It's 2012","217","","","","",""
"4ffbb46dcf683a3c4f0036dd","Bruneaux","","Ragefriend","252","","","","",""
"4e1c0a2599968e6fbc001941","Justice vs. Ratatat","www.discodemons.blogspot.com","We Are Your Friends (Bearbot MashUp)","170","","","","",""
"4fa863d4cf683a79050000b7","Chief Keef","","I Don't Like (REMIX)","284","","","","",""
"50c7abc6cf683a7f7fc16b28","Krewella","PLAY HARDER EP","Killin' It (Killagraham Remix)","246","","","","spotify:track:4MQZOkn7lDxV6PqTITNRKl",""
"4e207b5699968e025b000c20","Paper Diamond","Paragon","Can we go up","216","","","","spotify:track:6vWXNnAAWV8ivmIUGgQL0K",""
"4f920d59cf683a2e4e000a5a","sharedferret","","Ferret's 25k Party","1800","","","","",""
"4fac287acf683a79050006cf","Carly Rae Jepsen","","Call me maybe (Coyote Kisses Remix)","287","","","","spotify:track:60paQ5tETXuYIBLFRdNB6I",""
"50ddd3e9cf683a1ada1c60e2","District 78 DJ Korea Mix","Wow","You know these songs","519","","","","",""
"4f5cd6b7c7d26c4d0d000f3d","Skrillex feat. Sirah","Dotcom Bootlegs","Kyoto (Dotcom Moombahton Bootleg)","197","","","","",""
"50e76025cf683a1aec6982d3","Immortal Technique","Revolutionary Vol.1","Dance with the Devil","579","","","","spotify:track:6dnzxuP6pNn9JQOJQP8CZO",""
"50b561d4cf683a1d14bdd1f0","J.Rabbit","Jazzy Jeff & The Fresh Prince","Fresh Prince Remix v4","339","","","","",""
"4f33e035c7d26c4afa00064c","Vinylion vs Avicii & Nicky Romeo","","School lifeline [Remastered]","278","","","","",""
"4f644d27c7d26c4d16002f03","Snoop Dogg vs. Harry McClintock","","Drop It Like It's Hot vs Big Rock Candy Mountain (Justincredible Mash-Up)","366","","","","",""
"505baabecf683a3bd7000051","Nicky Romero & Calvin HArris vs. Zomboy Ft Belle Humble","","Iron City 2 City - mYstYle Smashup","412","","","","",""
"50a6c11ecf683a6ed72cae37","Fukuyama","","Preach (Ferdig)","363","","","","",""
"4fb85ae1cf683a4bb1000053","DJ FLANnal","Friends Don't Let Friends Drop Wack Mixtapes","Ice Cream Butterfly","161","","","","",""
"50f0abb6cf683a34a546b7b5","Penthouse Penthouse","","Little Ms. Dangerous","187","","","","",""
"4f1b326ac7d26c70cb0010de","The Friendly Giant","No More Fairy Tales","Chiddy Bang vs. B.o.B. vs. Oasis vs. Owl City Mashup","205","","","","",""
"4efb7c74c7d26c451f0009d7","Loo & Placido","","Future Sound (Gorillaz Vs. Nero & Knife Party Vs. Bassnectar)","264","","","","",""
"50dfe8fdcf683a1ada1c7025","Ricky Cervantes","Unimaginative EDM Mashup","Unimaginative EDM Mashup (Avicii & David Guetta v. One Direction)","304","","","","",""
"50c787e8cf683a7f8c6f2927","Ricky Cervantes","BRE?THE","BRE?THE (M?DE IN HEIGHTS v. Matthew Koma)","171","","","","",""
"4eb145de99968e08d600080a","DOSVEC","DOSVEC Single (FreshNewTracks.com)","Feeling Good DOSVEC Mashup","248","","","","",""
"4f3b0737c7d26c4b03001ee3","TECH MINDS","","1 AM LIVE BANG3R SET","397","","","","",""
"4fb03e0fcf683a7916000e85","Infected Mushroom","Army Of Mushrooms","Swingish (Bonus Track)","377","","","","spotify:track:31HgbsArKGHW5p9m3r9GIm",""
"501efae5cf683a4d5900011f","TECH MINDS","Gerald M Jasim Jams From Space","Turn'n Nitro Party Moves","310","","","","",""
